b'\\u091f\\u094d\\u0930\\u092e\\u094d\\u092a \\u0928\\u0947 \\u0906\\u091c \\u091c\\u093f\\u0938 \\u0907\\u0938\\u094d\\u0932\\u093e\\u092e\\u093f\\u0915 \\u0906\\u0924\\u0902\\u0915\\u0935\\u093e\\u0926 \\u0915\\u093e \\u091c\\u093f\\u0915\\u094d\\u0930 \\u092e\\u094b\\u091f\\u0947\\u0930\\u093e \\u0938\\u094d\\u091f\\u0947\\u0921\\u093f\\u092f\\u092e \\u092e\\u0947\\u0902 \\u0915\\u093f\\u092f\\u093e \\u0909\\u0938\\u0915\\u093e \\u091c\\u0940\\u0924\\u093e \\u091c\\u093e\\u0917\\u0924\\u093e \\u0938\\u092c\\u0942\\u0924 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092e\\u0947\\u0902 \\u0926\\u0947\\u0916 \\u0938\\u0915\\u0924\\u0947 \\u0939\\u094b \\u092b\\u093f\\u0932\\u2026 https://t.co/MmYCYocG69',b'1232028561739001862',b'Kush Pandey',b'abvpkush',"b'BHAGALPUR ,BIHAR'",b'Pursuing LLB (TMBU Bhagalpur) || State General Secretary Bihar @ABVPVoice ||\\n\\u092c\\u093e\\u0932\\u0938\\u094d\\u0935\\u092f\\u0902\\u0938\\u0947\\u0935\\u0915 @rssorg || #Poet ||\\nhttps://t.co/RslK0vOkfT',b'9999',b'9712',b'4',b'1916',b'5817',b'False',b'False',b'True',b'False',b'2011-11-26 05:52:45'
b'#DelhiBurning #DelhiPolice #DelhiRiots #Delhi',b'1232028539534266368',b'abdus samad',b'abdussa60285404',b'',b'',b'18',b'150',b'0',b'570',b'86',b'False',b'False',b'True',b'False',b'2015-07-10 06:38:52'
b'\\u062f\\u0634\\u0645\\u0646 \\u06c1\\u0645\\u0627\\u0631\\u06d2 \\u06a9\\u062a\\u0646\\u0627 \\u0642\\u0631\\u06cc\\u0628 \\u0622\\u062a\\u0627 \\u062c\\u0627\\u0631\\u06c1\\u0627 \\u06c1\\u06d2\\n\\u0627\\u0648\\u0631 \\u0633\\u0645\\u062c\\u06be \\u0646\\u06c1\\u06cc\\u06ba \\u067e\\u0627\\u0631\\u06c1\\u06d2 \\u06c1\\u06cc\\u06ba\\n\\u0622\\u067e\\u0633 \\u0645\\u06cc\\u06ba \\u0644\\u0691\\u062a\\u06d2 \\u06c1\\u06cc\\u06ba\\u060c \\u06a9\\u06cc\\u0648\\u06ba \\u0627\\u067e\\u0646\\u0648\\u06ba \\u0645\\u06cc\\u06ba \\u0644\\u0691\\u062a\\u06d2 \\u06c1\\u0648\\n\\u0627\\u06cc\\u06a9 \\u0628\\u0646 \\u06a9\\u0631 \\u0631\\u06c1\\u0648 \\u0645\\u062a\\u2026 https://t.co/moTTOYiUyJ',b'1232028515316326401',b'Rizwan khan \\u0631\\u0636\\u0648\\u0627\\u0646',b'Rizwanbstk',b'',b'\\u0939\\u0941\\u0938\\u094d\\u0928 \\u0924\\u0926\\u092c\\u0940\\u0930 \\u0938\\u0947 \\u091c\\u093e\\u0917 \\u0909\\u0920\\u0924\\u093e \\u0939\\u0948 \\u0915\\u094c\\u092e\\u094b\\u0902 \\u0915\\u093e \\u0928\\u0938\\u0940\\u092c \\u0924\\u0915\\u093c\\u0926\\u0940\\u0930 \\u0915\\u092d\\u0940 \\u092c\\u0926\\u0932\\u0924\\u0940 \\u0928\\u0939\\u0940\\u0902 \\u0905\\u0930\\u092e\\u093e\\u0928\\u094b\\u0902 \\u0938\\u0947',b'66',b'58',b'0',b'382',b'1469',b'False',b'False',b'True',b'False',b'2016-07-17 09:34:52'
b'@imMAK02 @DelhiPolice #DelhiBurning \\n#DelhiPoliceWithBhagwaTerror \\n#DelhiViolence \\n#DelhiPolice',b'1232028499101257728',b'FLY like an EAGLE#AS\\U0001f643',b'AayetSaher',b'',b'QISMAAT',b'445',b'209',b'0',b'2027',b'2411',b'False',b'False',b'True',b'False',b'2019-06-17 09:11:18'
b'\\u092f\\u0947 \\u0935\\u093e\\u0915\\u0908 \\u0921\\u0930\\u093e\\u0935\\u0928\\u093e \\u0935\\u0940\\u0921\\u093f\\u092f\\u094b \\u0939\\u0948! \\u092f\\u0947 10 \\u092e\\u093f\\u0928\\u091f \\u092a\\u0939\\u0932\\u0947 #Maujpur \\u091a\\u094c\\u0915 \\u0915\\u093e \\u0935\\u0940\\u0921\\u093f\\u092f\\u094b \\u0939\\u0948..\\u0927\\u093e\\u0930\\u093e 144 \\u0932\\u0917\\u0940 \\u0939\\u0941\\u0908 \\u0939\\u0948..\\u0938\\u0921\\u093c\\u0915 \\u0915\\u0947 \\u092c\\u0940\\u091a \\u092e\\u0947\\u0902 \\u0932\\u093e\\u0920\\u093f\\u092f\\u093e\\u0902-\\u2026 https://t.co/2gZbwBL8Ur',b'1232028480637980673',b'\\u092e\\u092f\\u0902\\u0915 \\u0932\\u0916\\u0928\\u0935\\u0940',b'_MayankSaxena',"b'Mumbai, India'","b'Wrote #KGFHindi Dialogues, Film Writer/Lyricist/Poet/Musician, Founder @TheBannedindia ..Chronic Activist at Anti Citizenship Amendment Bill and NRC Movement'",b'1307',b'326',b'3',b'15603',b'1604',b'False',b'False',b'False',b'False',b'2015-07-06 16:54:39'
b'Mullo ko maaro wahi ker rahe h sab #DelhiPolice https://t.co/Viz3QAECDz',b'1232028448572481536',b'Umesh Dagar',b'umeshdagar25',b'',b'',b'16',b'29',b'0',b'548',b'642',b'False',b'False',b'True',b'False',b'2015-03-27 16:00:24'
b'\\u0918\\u0930 \\u0906\\u090f \\u092e\\u0947\\u0939\\u092e\\u093e\\u0928 \\u0915\\u0947 \\u0938\\u093e\\u092e\\u0928\\u0947 \\u091c\\u094d\\u092f\\u093e\\u0926\\u093e \\u090a\\u0927\\u092e \\u0915\\u0930\\u0928\\u0947 \\u092a\\u0930 \\u0939\\u092e \\u0924\\u094b \\u092c\\u093e\\u0926 \\u092e\\u0947\\u0902 \\u092a\\u093f\\u0924\\u093e\\u091c\\u0940 \\u0926\\u094d\\u0935\\u093e\\u0930\\u093e \\u092c\\u0939\\u0941\\u0924 \\u0915\\u0942\\u091f\\u0947 \\u091c\\u093e\\u0924\\u0947 \\u0925\\u0947 \\u092c\\u093e\\u0902\\u0915\\u0940 \\u092e\\u094b\\u0926\\u0940\\u091c\\u0940 \\u0915\\u093e \\u0924\\u0930\\u0940\\u0915\\u093e \\u0915\\u094d\\u092f\\u093e\\u2026 https://t.co/JfCY4qZfgF',b'1232028439433170955',b'Anshul dabgar krantikari \\U0001f6a9',b'Anshuldabgar1',"b'Uttar Pradesh, India'",b'politics \\U0001f525 #rss ||#abvp || #onlybhagwa\\n\\n\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9\\U0001f6a9',b'42',b'186',b'0',b'466',b'6194',b'False',b'False',b'True',b'False',b'2020-01-07 18:16:26'
b'#DelhiPolice https://t.co/YCVcmnTlOD',b'1232028435746361344',b'Imran Choudhary',b'imrankhanrahim',b'',"b'President \\nNSUI Jamia Millia Islamia  Unit,\\nResearch Scholar & Research Fellow@ ICSSR,\\nExConvenor of Jamia Students Fourm,\\nEx Distt President NSUI Mewat Haryana'",b'608',b'823',b'1',b'803',b'177',b'False',b'False',b'True',b'False',b'2014-03-08 19:56:15'
b'This is not pro CAA. This is anti Muslim. Anti national. Anti constitution. Anti humanity. Delhi burns because of t\\u2026 https://t.co/ZBDZ5mVIua',b'1232028428460646400',b'Koshur Kalkharab (Azu)',b'KoshurKalkharab',b'Jammu And Kashmir',b'Born as a Muslim nd raised as a Kashmiri\\n          #Jamian',b'34',b'279',b'0',b'34',b'144',b'False',b'False',b'False',b'False',b'2015-04-26 07:04:14'
b'#RIP \\U0001f64f  #RatanLal  #DelhiPolice https://t.co/5xPgqkn1Zv',b'1232028416687259649',b'BHARAT BAISOYA',b'baisoyabharat41',"b'Ghaziabad, India'",b'INDIAN \\U0001f1ee\\U0001f1f3 | THINKER | NATION FIRST |RESPECT INDIAN ARMY \\u2764\\ufe0f | LIFE LINE MAA \\u2764\\ufe0f| RESPECT GIRLS \\U0001f338 | INSTAGRAM : @baisoyabharat4141 \\U0001f90f',b'1',b'20',b'0',b'2',b'13',b'False',b'False',b'True',b'False',b'2020-02-24 18:34:22'
b'@PuneetVuneet @anuragkashyap72 Shame on #DelhiPolice',b'1232028378833637376',b'Shahla...',b'ShahlaShamim',"b'\\u091a\\u0947\\u0928\\u094d\\u0928\\u0908, \\u092d\\u093e\\u0930\\u0924'","b'Music, movies, tv n webs \\u2764 n a proud homemaker \\U0001f60a\\U0001f60a\\U0001f60a\\n#AMU'",b'13',b'128',b'0',b'3734',b'4899',b'False',b'False',b'True',b'False',b'2017-11-23 08:15:28'
b'Trump ke Swaagat me\\nTajMahal ko Pani se Dhulwaya gya\\nOr Dilli ko Khoon se! \\n@realDonaldTrump\\n@narendramodi\\u2026 https://t.co/QtLObKflpy',b'1232028330653835265',b'Bushra Ashraf\\U0001f338',b'sWeEtY_bUsH',"b'New Delhi, India'","b'Destination :Aakhirah \\U0001f54b\\U0001f4ff\\n\\nPlz do not follow the majority, \\nDo follow the right way!!! \\U0001f4aa\\n\\nKya rakha hai duniya me Char din ki zindgi hai pyaar se guzar lo! \\u2763'",b'1173',b'195',b'0',b'284',b'1355',b'False',b'False',b'True',b'False',b'2019-09-28 12:50:26'
"b'#Terrorists are burning Delhi. People of Delhi, please keep peace. #DelhiBurning, #DelhiPolice please #ArrestKapilMishra'",b'1232028326971109376',b'Sandeep Pattanaik',b'bindashsandeep',"b'Bhubaneshwar, India'",b'Chief Adviser @pfaindia Cuttack Sadara. Wildlife News Reporter.\\n#SocialWork #GaliCricket #WildlifePhotographer.\\nFan of @ManUtd & @OdishaFC\\nProud Odia & Indian',b'3424',b'2538',b'1510',b'73170',b'2555',b'False',b'False',b'False',b'False',b'2010-05-18 07:20:09'
"b'@realDonaldTrump jai shree ram \\U0001f6a9\\U0001f6a9 we hindus welcome TRUMP but muslim, secularist and leftist try to disrupt and bri\\u2026 https://t.co/l4g3ZfKdTU'",b'1232028325939302400',b'#MiFan Vishal Singh',b'NorthEast_se_hu',"b'Bengaluru, India'",b'Gandhism will land free India in a ditch\\n               -- Subhas Chandra Bose',b'326',b'1049',b'3',b'6019',b'13221',b'False',b'False',b'True',b'False',b'2014-11-30 15:52:36'
"b'Dear secular, i am giving you freedom to declare #Shahrukh as hindu terrorist.. \\nSeems like today you all saw\\u2026 https://t.co/jQS4X3SbT2'",b'1232028318217596929',b'\\u091a\\u094c\\u0915\\u0940\\u0926\\u093e\\u0930 \\u092d\\u093e\\u0930\\u0924\\u0940\\u092f \\u092d\\u0915\\u094d\\u0924',b'Itssumitjain',b'',"b'#Nationalist\\n\\u0926\\u093f\\u0932 \\u0926\\u093f\\u092f\\u093e \\u0939\\u0948 \\u091c\\u093e\\u0928 \\u092d\\u0940 \\u0926\\u0947\\u0902\\u0917\\u0947,\\u090f \\u0935\\u0924\\u0928 \\u0924\\u0947\\u0930\\u0947 \\u0932\\u093f\\u090f\\U0001f1ee\\U0001f1f3\\nPRO-MODI\\nFollowed by nationalists.\\nBlocks Antinationals \\n|views are personal|\\nBlocks unfollowers'",b'105758',b'55413',b'179',b'15842',b'40',b'False',b'False',b'False',b'False',b'2010-02-12 16:20:05'
"b'And ENDia said:\\n""We\'ll isolate Pakistan"" LOL \\U0001f602\\n27th Feb is coming; a NIGHTMARE for ENDia.\\nHow was the tea btw? \\u2615\\u2026 https://t.co/lbHiAny7eR'",b'1232028292221472768',b'\\u062b\\u0645\\u0631\\u06c1\\U0001f1f5\\U0001f1f0',b'samraPKtweets',b'Pakistan',b'\\U0001f48eA MUSLIM PAKISTANI\\U0001f48e\\r\\n\\u2022@VUPakistan\\U0001f393 \\u2022BBA\\U0001f469\\u200d\\U0001f393MBA (2\\xd7 Gold Medalist)\\U0001f3c6 \\u2022O+ive \\u2022Alhamdulillah for Everything\\U0001f64f\\n(Only SM a/c; not on FB/IG)',b'267',b'24',b'1',b'2665',b'23742',b'False',b'False',b'True',b'False',b'2018-09-06 06:51:48'
b'@DCP_CCC_Delhi @DelhiPolice @CPDelhi @dtptraffic #DelhiPolice #DelhiBurning #DelhiViolence https://t.co/ChKsJkJErR',b'1232028290354860032',b'Saqib Siddiqui',b'imsms80',"b'Lucknow, India'","b""Human first,Rest later\\xa6Live & Let Live\\xa6Aspiring Entrepreneur\\xa6Movie Buff\\xa6Bookworm\\xa6Man City & Barca Fan\\xa6RT's are RT's\\xa6No Political Affiliations\\xa6Question all Govts""",b'99',b'667',b'8',b'9322',b'6860',b'False',b'False',b'False',b'False',b'2009-06-06 15:42:19'
b'\\u0909\\u092a\\u0926\\u094d\\u0930\\u0935\\u093f\\u092f\\u094b\\u0902 \\u0928\\u0947 \\u0917\\u094b\\u0915\\u0941\\u0932\\u092a\\u0941\\u0930  \\u0915\\u0940 \\u091f\\u093e\\u092f\\u0930 \\u092e\\u093e\\u0930\\u094d\\u0915\\u0947\\u091f \\u0915\\u094b \\u0906\\u0917 \\u0932\\u0917\\u093e \\u0926\\u0940 \\u0939\\u0948\\u0964\\n\\n\\u0915\\u093f\\u0924\\u0928\\u0947 \\u0936\\u0930\\u094d\\u092e \\u0915\\u0940 \\u092c\\u093e\\u0924 \\u0939\\u0948 \\u0915\\u093f \\u0926\\u0947\\u0936 \\u0915\\u0940 \\u0930\\u093e\\u091c\\u0927\\u093e\\u0928\\u0940 \\u092e\\u0947\\u0902 \\u0938\\u0941\\u092c\\u0939 \\u0938\\u0947 \\u0924\\u093e\\u0902\\u0921\\u0935\\u2026 https://t.co/f5FMYxClUP',b'1232028284252127233',b'Aamir Khan0011',b'AamirKhan0011',b'',b'Self-employed',b'0',b'114',b'0',b'13',b'1',b'False',b'False',b'True',b'False',b'2020-02-20 14:28:41'
b'#DelhiViolence \\n#DelhiPolice \\n#DelhiIsBurning https://t.co/lD7VmHCwfJ',b'1232028266128691200',b'Mubashar 37\\U0001f1f5\\U0001f1f0',b'mubashar429',"b'Sindh, Pakistan'",b'\\u200f\\u200f\\u200f\\u200f\\u200f\\u0627\\u06a9\\u062b\\u0631 \\u0634\\u0628\\u0650 \\u062a\\u0646\\u06c1\\u0627\\u0626\\u06cc \\u0645\\u06cc\\u06ba\\n\\u06a9\\u0686\\u06be \\u062f\\u06cc\\u0631 \\u067e\\u06c1\\u0644\\u06d2 \\u0646\\u06cc\\u0646\\u062f \\u0633\\u06d2\\n\\u06af\\u0632\\u0631\\u06cc \\u06c1\\u0648\\u0626\\u06cc \\u062f\\u0644\\u0686\\u0633\\u067e\\u06cc\\u0627\\u06ba\\n\\u0628\\u06cc\\u062a\\u06d2 \\u06c1\\u0648\\u0626\\u06d2 \\u062f\\u0646 \\u0639\\u06cc\\u0634 \\u06a9\\u06d2\\n\\u0628\\u0646\\u062a\\u06d2 \\u06c1\\u06cc\\u06ba \\u0634\\u0645\\u0639\\u0650 \\u0630\\u0646\\u062f\\u06af\\u06cc\\n\\u0627\\u0648\\u0631 \\u0688\\u0627\\u0644\\u062a\\u06d2 \\u06c1\\u06cc\\u06ba \\u0631\\u0648\\u0634\\u0646\\u06cc\\n\\u0645\\u06cc\\u0631\\u06d2 \\u062f\\u0644\\u0650 \\u0635\\u062f \\u0686\\u0627\\u06a9 \\u067e\\u0631\\n\\u200e\\u200e\\u200e\\u200e\\u200e#Pakistani',b'168',b'497',b'1',b'3227',b'6753',b'False',b'False',b'True',b'False',b'2018-12-08 21:30:11'
b'This is not a protest. It is an uprising against parliamentary democracy. By ignoring its real nature we risk the v\\u2026 https://t.co/B6QKAwR9hA',b'1232028255336591360',b'Kiran Bagade',b'KiranBagade4',b'',b'',b'8',b'133',b'0',b'42',b'259',b'False',b'False',b'True',b'False',b'2017-06-23 06:50:27'
b'#DelhiRiots #DelhiPolice #DelhiBurning #WhyBJPBurningDelhi #AmitShahMustResign #Arrest_Kapil_Mishra #KobeFarewell\\u2026 https://t.co/HRLefs6oPK',b'1232028235745169408',b'Affan Ahmed P',b'affanahmedp',"b'Ambur, India'",b'Indian Muslim',b'27',b'237',b'0',b'1896',b'344',b'False',b'False',b'True',b'False',b'2012-05-21 00:24:22'
b'\\u0930\\u093f\\u092a\\u094b\\u0930\\u094d\\u091f\\u094d\\u0938 \\u0915\\u0947 \\u0905\\u0928\\u0941\\u0938\\u093e\\u0930 \\u0921\\u0940\\u0938\\u0940\\u092a\\u0940 \\u0936\\u093e\\u0939\\u0926\\u0930\\u093e \\u0905\\u092e\\u093f\\u0924 \\u0936\\u0930\\u094d\\u092e\\u093e \\u0915\\u0940 \\u0915\\u093e\\u0930 \\u092e\\u0947\\u0902 \\u0906\\u0917 \\u0932\\u0917\\u093e \\u0926\\u0940 \\u0917\\u0908 \\u0914\\u0930 \\u092a\\u0925\\u0930\\u093e\\u0935 \\u0915\\u093f\\u092f\\u093e \\u0917\\u092f\\u093e\\u0964 \\u0909\\u0928\\u0915\\u0940 \\u0939\\u093e\\u0932\\u0924 \\u092c\\u0939\\u0941\\u0924 \\u0915\\u094d\\u0930\\u093f\\u091f\\u093f\\u0915\\u0932 \\u0939\\u0948\\u0964\\u2026 https://t.co/KRbfcJRshL',b'1232028228413534209',b'Dinesh kumar \\U0001f1ee\\U0001f1f3',b'dinesh_ftp',"b'New Delhi, India'",b'Share trader \\u0964 i love my family and nation\\u0964 views personal\\u0964 Rts are not endorsements\\u0964 inspired by RSS\\u0964',b'2173',b'2199',b'0',b'6780',b'8629',b'False',b'False',b'True',b'False',b'2010-07-17 07:42:20'
b'What the hell is happening....\\nRetweet\\n\\n#Ahmedabad #Annaatthe #Bhajanpura  #Chandbagh #CoronavirusOutbreak #China\\u2026 https://t.co/HbFlOZH2ua',b'1232028225695444992',b'sana ladkawala',b'sabudead',"b'Mumbai, India'",b'???',b'3',b'3',b'0',b'30',b'0',b'False',b'False',b'True',b'False',b'2014-06-20 04:53:36'
b'\\u0936\\u093e\\u0939\\u0930\\u0941\\u0916 \\u0917\\u094b\\u0932\\u0940 \\u091a\\u0932\\u093e\\u090f \\u0924\\u094b @KapilMishra_IND  \\u0915\\u094b \\u0917\\u093f\\u0930\\u092b\\u094d\\u0924\\u093e\\u0930 \\u0915\\u0930\\u094b \\u0914\\u0930 \\u0917\\u094b\\u092a\\u093e\\u0932 \\u0917\\u094b\\u0932\\u0940 \\u091a\\u0932\\u093e\\u090f \\u0924\\u094b \\u0917\\u094b\\u0921\\u0938\\u0947 \\u0915\\u094b \\u0917\\u094b\\u0932\\u0940 \\u092e\\u093e\\u0930\\u094b\\u0964\\n\\u0939\\u092e\\u093e\\u0930\\u0947 \\u0926\\u0947\\u0936 \\u092e\\u0947\\u0902 \\u091c\\u093f\\u0924\\u0928\\u093e\\u2026 https://t.co/6KEKbcQjto',b'1232028209354461185',b'Deepak Thakur \\u2741',b'_deepak_thakur',"b'Bihar, India'","b""\\u0914\\u0930 \\u092d\\u0940 \\u0916\\u0942\\u092c\\u0938\\u0942\\u0930\\u0924 \\n\\u0914\\u0930 \\u092d\\u0940 \\u090a\\u0902\\u091a\\u093e\\n\\u092e\\u0947\\u0930\\u0947 \\u0926\\u0947\\u0936 \\u0915\\u093e \\u0928\\u093e\\u092e \\u0939\\u094b \\u091c\\u093e\\u090f,\\U0001f1ee\\U0001f1f3\\n\\u0915\\u093e\\u0936 \\u0915\\u093f\\n\\u0939\\u0930 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 '\\u0935\\u093f\\u0935\\u0947\\u0915\\u093e\\u0928\\u0928\\u094d\\u0926' \\n\\u0914\\u0930 \\u0939\\u0930 \\u092e\\u0941\\u0938\\u094d\\u0932\\u093f\\u092e '\\u0915\\u0932\\u093e\\u092e' \\u0939\\u094b \\u091c\\u093e\\u090f\\U0001f1ee\\U0001f1f3\\n\\n    ______________________\\u0928\\u094d\\u092f\\u0942 \\u0935\\u0940\\u0921\\u093f\\u092f\\u094b\\U0001f447""",b'643',b'411',b'0',b'1236',b'1796',b'False',b'False',b'True',b'False',b'2018-09-25 08:50:08'
b'8 \\u0918\\u0902\\u091f\\u0947 \\u092c\\u093e\\u0926 \\u0930\\u093e\\u0924 \\u0915\\u093e \\u0916\\u093e\\u0928\\u093e \\u092a\\u091a\\u093e\\u0928\\u0947 \\u0935\\u0949\\u0915 \\u092a\\u0947 \\u0928\\u093f\\u0915\\u0932\\u0947 \\u0939\\u094b \\u0915\\u094d\\u092f\\u093e...?\\n\\u0914\\u0930 \\u0938\\u093e\\u0925 \\u092e\\u0947 \\u0915\\u092a\\u093f\\u0932 \\u092e\\u093f\\u0936\\u094d\\u0930\\u093e \\u0915\\u0947 \\u091c\\u0941\\u0921\\u093c\\u0935\\u093e \\u092d\\u093e\\u0908 \\u0905\\u092e\\u093e\\u0928\\u0924\\u0941\\u0932\\u094d\\u0932\\u093e\\u0939 \\u0915\\u094b \\u092d\\u0940 \\u0932\\u0947 \\u0915\\u0947 \\u092a\\u2026 https://t.co/bdlNNRY9AE',b'1232028202681458688',b'Pragath Shukla',b'PragathShukla',b'India',"b'Author | Speaker | TV News Debate Pannelist | Poet | Entrepreneur |\\nNationalist by Heart, Critic by Nature...\\U0001f490\\nFollowed by my Heart'",b'4400',b'2769',b'0',b'42708',b'11456',b'False',b'False',b'False',b'False',b'2012-09-25 07:39:49'
b'\\u201cMazhab nahi sikhata apas mai bair karna\\u201d\\n#MobLynching \\n#DelhiPolice \\n#DelhiViolence \\n#DelhiRiots\\u2026 https://t.co/mAVQavxwR3',b'1232028154555842560',b'MaeBo \\U0001f90d',b'Mahwassh',b'India',b'\\U0001f90d Quran 57:4 \\U0001f90d',b'100',b'202',b'2',b'1726',b'17562',b'False',b'False',b'False',b'False',b'2013-07-10 14:08:40'
b'@YOUSUF_CObRA #DelhiBurning \\n#DelhiPoliceWithBhagwaTerror \\n#DelhiViolence \\n#DelhiPolice',b'1232028146356150272',b'FLY like an EAGLE#AS\\U0001f643',b'AayetSaher',b'',b'QISMAAT',b'445',b'209',b'0',b'2027',b'2411',b'False',b'False',b'True',b'False',b'2019-06-17 09:11:18'
b'People are booked under sedition for a tweet or a slogan while those like #KapilMishra are roaming free after insti\\u2026 https://t.co/F89g76RGzx',b'1232028135765479425',b'Friends of Congress',b'friendscongress',b'friendsofcongress@gmail.com',b'Network of Friends & Well Wishers of Congress (INC). No official affiliation with party whatsoever. RTs not endorsements. #WeThePeople',b'104013',b'1794',b'209',b'102790',b'2881',b'False',b'False',b'True',b'False',b'2012-12-06 12:31:44'
"b""\\U0001f494 #RatanLal with his family! :'(\\n\\nThis blood is upon all those who support the anti #CAAProtests\\nHe died today for\\u2026 https://t.co/J0BDVMlwLC""",b'1232028103997894656',b'Divya Singh',b'DivyaDee',b'Mumbai 3 Bambai :* Bombay O:)',b'#Actor #BakkbenchersGirl \\U0001f618 #Actress\\U0001f49c #Cinema Lover :* #Artist #Talker ;) #Dreamer O:) #Traveller :D #Writer 8-) Hindustani :) Equalitarian! In Random Order ;)',b'380',b'453',b'9',b'3043',b'2178',b'False',b'False',b'False',b'False',b'2009-10-19 18:36:28'
b'#DelhiBurning #TrumpInIndia #NamasteyTrump #TrumpIndiaVisit #DelhiPolice #IndiaWelcomesTrump #DelhiViolence\\u2026 https://t.co/kb1KIlH0cN',b'1232028081843560448',b'md gulzar khan',b'mdgulzarkhan6',"b'Bhagalpur, India'",b'....',b'16',b'75',b'0',b'223',b'419',b'False',b'False',b'True',b'False',b'2015-11-15 09:07:28'
"b'\\u0907\\u0938 \\u0906\\u0924\\u0902\\u0915\\u0935\\u093e\\u0926\\u0940 \\u0915\\u0940 \\u092b\\u094c\\u0930\\u0928 \\u0917\\u093f\\u0930\\u092b\\u094d\\u0924\\u093e\\u0930 \\u0939\\u094b\\u0928\\u0940 \\u091a\\u093e\\u0939\\u093f\\u090f, \\u092f\\u0939 \\u0916\\u093c\\u0941\\u0926 \\u0915\\u0941\\u092c\\u0942\\u0932 \\u0915\\u0930 \\u0930\\u0939\\u093e \\u0939\\u0948 \\u0915\\u093f, \\u0907\\u0938\\u0928\\u0947 \\u090f\\u0915 \\u092e\\u0941\\u0938\\u094d\\u0932\\u092e\\u093e\\u0928 \\u0915\\u094b \\u091c\\u093e\\u0928 \\u0938\\u0947 \\u092e\\u093e\\u0930 \\u0926\\u093f\\u092f\\u093e \\u0939\\u0948... \\u0907\\u0938\\u2026 https://t.co/CerzFMb5Mj'",b'1232028055096479744',b'FB (Tiger\\U0001f405)',b'Firojbhai123',b'India',"b'\\u0936\\u093e\\u092e \\u0939\\u094b\\u0924\\u0947 \\u0939\\u0940 \\u092f\\u0947 \\u0926\\u093f\\u0932 \\u0909\\u0926\\u093e\\u0938 \\u0939\\u094b \\u091c\\u093e\\u0924\\u093e \\u0939\\u0948\\u0902, \\u0938\\u092a\\u0928\\u094b\\u0902 \\u0915\\u0947 \\u0938\\u093f\\u0935\\u093e \\u0928\\u093e \\u0915\\u0941\\u091b \\u092a\\u093e\\u0938 \\u0939\\u094b\\u0924\\u093e \\u0939\\u0948\\u0902, \\u0906\\u092a\\u0915\\u094b \\u092c\\u0939\\u0941\\u0924 \\u092f\\u093e\\u0926 \\u0915\\u0930\\u0924\\u0947 \\u0939\\u0948\\u0902 \\u0939\\u092e \\u092f\\u093e\\u0926\\u094b\\u0902 \\u0915\\u093e \\u0939\\u0930 \\u0932\\u092e\\u094d\\u0939\\u093e \\u092e\\u0947\\u0930\\u0947 \\u0932\\u093f\\u090f \\u0915\\u0941\\u091b \\u0916\\u093c\\u093e\\u0938 \\u0939\\u094b\\u0924\\u093e \\u0939\\u0948\\u0902.'",b'58',b'131',b'0',b'760',b'3611',b'False',b'False',b'True',b'False',b'2018-02-28 12:15:42'
b'#DelhiBurning #DelhiViolence #DelhiPolice https://t.co/wV9KlU6rjG',b'1232028053317926912',b'Barun Bandyopadhyay',b'BanerjeeBarun67',b'Kolkata',b'Editor-in-Chief https://t.co/RL5Bg16214 \\nFormer Executive Editor SAMAY BIKELBELA bengali evening daily',b'70',b'50',b'1',b'160',b'72',b'False',b'False',b'False',b'False',b'2014-01-09 03:48:31'
b'World is taking notice .......\\n\\n#DelhiPolice\\n#DelhiBurning\\n#DelhiViolence\\nhttps://t.co/UsfzKAxneX',b'1232028043226411009',b'\\u0932\\u094b\\u0939\\u093f\\u092f\\u093e \\u0915\\u0947 \\u0932\\u094b\\u0917',b'shekharspeaks',b'Hong Kong',b'',b'301',b'329',b'10',b'4942',b'849',b'False',b'False',b'False',b'False',b'2011-11-28 07:03:06'
b'Chandbagh area se constantly #SOS aa raha hai. Things are not okay there. Wahan kuch bhi ho sakta hai. Please pleas\\u2026 https://t.co/5NXgyWvKZM',b'1232028040638562304',b'Shivangi C\\u0336h\\u0336o\\u0336u\\u0336b\\u0336e\\u0336y\\u0336',b'ChoubeyShivangi',b'',"b'\\u091a\\u093e\\u092f, \\u092c\\u093f\\u0902\\u0926\\u0940, \\u0915\\u0935\\u093f\\u0924\\u093e, \\u0930\\u093e\\u091c\\u0928\\u0940\\u0924\\u093f\\u0964'",b'2746',b'278',b'5',b'5132',b'15859',b'False',b'False',b'True',b'False',b'2012-09-22 12:45:58'
