b'@UNHumanRights @UNWebTV UN session should bring unanimous resolution of war crimes against @narendramodi &amp;Israeli b\\u2026 https://t.co/0Jz3xoupCE',b'1232035160629161985',b'Humanity',b'Humanit60682598',b'',b'Humanitarian crisis is the worst form of bloodshed by the extremist ! World should stand against such traitors regardless of their position and country !',b'0',b'14',b'0',b'90',b'5',b'False',b'True',b'True',b'False',b'2020-01-13 13:31:52'
"b""Angry &amp; disturbed at what's happening in Delhi. Have stayed in this city for years. It cannot be allowed to burn. G\\u2026 https://t.co/8p4YcDSD85""",b'1232035050167734272',b'Manisha Singh',b'Mini2411Singh',"b'New Delhi, India'","b'Journalist. Nationalist. Books, films, music. Sachin T fan. From Bihar. Honoured to be followed by PM @narendramodi ji. Views personal. RTs not endorsements...'",b'6012',b'607',b'32',b'7865',b'292',b'False',b'False',b'True',b'False',b'2013-09-14 14:17:48'
"b""Delhi is burning. People in Muslim dominated areas in North East Delhi aren't sleeping tonight. They are guarding t\\u2026 https://t.co/6QhniaQtlv""",b'1232035009214779394',b'\\u303d\\ufe0f',b'tweep_tweep_',b'El Valle De La Luna \\U0001f312',b'in real -darkness \\U0001f319 -lost \\U0001f4a8 -soul-shadow \\U0001f464 i once was a #Gentleman \\U0001f37e\\U0001f6acturned into something unreal- dead-soul-half-egg \\U0001f480 *interactive*',b'1152',b'986',b'8',b'29611',b'37457',b'False',b'False',b'False',b'False',b'2013-12-16 11:13:07'
"b'@AmitShah @PMOIndia wanted this kind of civil war, division btw hindu muslim ,its happening #DelhiViolence\\u2026 https://t.co/mWd9B4iI6w'",b'1232034966034358272',b'Human rights',b'Stockoption_Edu',b'',b'',b'139',b'103',b'2',b'1870',b'1971',b'False',b'False',b'True',b'False',b'2018-01-14 17:52:46'
b'Anti #CAA_NRC lobby tried to portray him as an upper caste Hindu support #CAA but investigation revealed - His name\\u2026 https://t.co/YU7ndIq5is',b'1232034835515965442',b'Gun Master G9',b'gunmasterr_g9',b'',"b'Painter, Poet, Historian, Political Activist, Green Crusader, Communist, Food Blogger, Greek God Looks....None of These !!!'",b'17',b'264',b'0',b'725',b'45',b'False',b'False',b'True',b'False',b'2019-05-07 18:38:57'
b'\\u0905\\u0917\\u0930 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092e\\u0947\\u0902 \\u0907\\u0938 \\u0907\\u0938\\u094d\\u0932\\u093e\\u092e\\u093f\\u0915 \\u091c\\u093f\\u0939\\u093e\\u0926 \\u0915\\u093e \\u092b\\u0928 \\u092f\\u0939\\u0940 \\u0928\\u0939\\u0940\\u0902 \\u0915\\u0941\\u091a\\u0932\\u093e \\u0917\\u092f\\u093e \\u0924\\u094b \\u092f\\u0939 \\u092d\\u093e\\u0930\\u0924 \\u0915\\u0940 \\u0938\\u0902\\u0938\\u094d\\u0915\\u0943\\u0924\\u093f \\u092a\\u0930 \\u0907\\u0924\\u0928\\u093e \\u092c\\u0921\\u093c\\u093e \\u0906\\u0918\\u093e\\u0924 \\u0915\\u0930\\u0947\\u0917\\u093e \\u0915\\u093f \\u092b\\u093f\\u0930 \\u0907\\u0938\\u0947\\u2026 https://t.co/Q6LkBmnu3p',b'1232034632335388672',b'Gaurav',b'GauravG15415988',b'',b'Unapologetic Sanatani Hindu',b'1',b'76',b'0',b'21',b'1',b'False',b'False',b'True',b'False',b'2020-02-24 16:25:14'
b'70 \\u0926\\u093f\\u0928 \\u0938\\u0947 \\u091c\\u094d\\u092f\\u093e\\u0926\\u093e \\u0938\\u0947 CAA \\u0915\\u0947 \\u0935\\u093f\\u0930\\u094b\\u0927 \\u092e\\u0947\\u0902 \\u092a\\u094d\\u0930\\u0926\\u0930\\u094d\\u0936\\u0928 \\u0939\\u094b \\u0930\\u0939\\u093e \\u0925\\u093e \\u0924\\u092c \\u0915\\u0941\\u091b \\u0928\\u0939\\u0940\\u0902 \\u0939\\u0941\\u0906.. \\u091c\\u0948\\u0938\\u0947 \\u0939\\u0940 CAA \\u0915\\u0947 \\u0938\\u092e\\u0930\\u094d\\u0925\\u0928 \\u0935\\u093e\\u0932\\u0947 \\u0938\\u0921\\u093c\\u0915\\u094b\\u0902 \\u092a\\u0930 \\u0909\\u0924\\u2026 https://t.co/WaX3akJdMX',b'1232034340906905602',b'Khalid Salmani\\U0001f6e1\\ufe0f',b'khalidsalmani1',"b'\\u092d\\u0942\\u0916,\\u0917\\u0930\\u0940\\u092c\\u0940,\\u092c\\u0947\\u0930\\u094b\\u091c\\u0917\\u093e\\u0930\\u0940,\\u0905\\u0936\\u093f\\u0915\\u094d\\u0937\\u093e...'","b'\\u092e\\u0940\\u0921\\u093f\\u092f\\u093e \\u0915\\u0940 \\u0916\\u092c\\u0930\\u094b\\u0902 \\u092a\\u0930 \\u091c\\u0932\\u094d\\u0926 \\u0935\\u093f\\u0936\\u094d\\u0935\\u093e\\u0938 \\u0928 \\u0915\\u0930\\u0947, \\u0915\\u0908 \\u0916\\u092c\\u0930\\u0947 \\u0938\\u093f\\u0930\\u094d\\u092b TRP \\u092c\\u0922\\u093c\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u091a\\u0932\\u093e\\u092f\\u0940 \\u091c\\u093e\\u0924\\u0940 \\u0939\\u0948, \\u0914\\u0930 \\u0915\\u0908 \\u0916\\u092c\\u0930 \\u0930\\u093e\\u091c\\u0928\\u093f\\u0924\\u093f\\u0915 \\u0926\\u0935\\u093e\\u092c \\u092e\\u0947\\u0902 \\u091b\\u0941\\u092a\\u093e\\u0908 \\u091c\\u093e\\u0924\\u0940 \\u0939\\u0948\\u0964'",b'29841',b'3775',b'48',b'78646',b'45655',b'False',b'False',b'True',b'False',b'2011-12-26 08:35:45'
b'#\\u092e\\u094b\\u0926\\u0940 #\\u0905\\u092e\\u093f\\u0924\\u0936\\u093e\\u0939\\n@narendramodi @KapilMishra_IND\\n#ShaheenBaghProtest #Shaheenabagh #ShaheenBagh #Jafrabad\\u2026 https://t.co/51CCLZDPAl',b'1232034078993481728',b'Kalpesh Patel',b'plkalpesh',b'Raigarh & Raipur',"b'Social Media Activist , Free lancer Journlist ,bjp member,Deals in Property and Lubricants,Tyres,Parts,'",b'1683',b'1070',b'17',b'56650',b'3209',b'False',b'False',b'False',b'False',b'2010-01-04 16:55:27'
"b'But sentinels of the Constitution, kiss the dark.\\n\\nA communal riot is inevitable because the religious identity of\\u2026 https://t.co/LIu2jxqIAQ'",b'1232033910198063104',b'Samraggi Debroy',b'samraggi_debroy',"b'Mumbai, Pune, Kolkata.'",b'We all are Kings in the Kingdom of our King.\\nHow else would we be able to unite with Him?',b'451',b'340',b'0',b'4047',b'29400',b'False',b'False',b'False',b'False',b'2017-09-26 11:48:15'
b'#Sanghi goons dancing to the tune of parochial &amp; extremist #RSS_Is_Terrorist_Organization \\nEgging the @DelhiPolice\\u2026 https://t.co/xbvI685AKe',b'1232033884113518592',b'DSikandar',b'dsikandar',b'',"b""In all seriousness, it's funny""",b'169',b'215',b'3',b'3400',b'2161',b'False',b'False',b'True',b'False',b'2010-03-03 07:53:09'
b'\\u092f\\u0926\\u093e \\u092f\\u0926\\u093e \\u0939\\u093f \\u0927\\u0930\\u094d\\u092e\\u0938\\u094d\\u092f \\u0917\\u094d\\u0932\\u093e\\u0928\\u093f\\u0930\\u094d\\u092d\\u0935\\u0924\\u093f \\u092d\\u093e\\u0930\\u0924\\u0964\\n \\u0905\\u092d\\u094d\\u092f\\u0941\\u0924\\u094d\\u0925\\u093e\\u0928\\u092e\\u0927\\u0930\\u094d\\u092e\\u0938\\u094d\\u092f \\u0924\\u0926\\u093e\\u0924\\u094d\\u092e\\u093e\\u0928\\u0902 \\u0938\\u0943\\u091c\\u093e\\u092e\\u094d\\u092f\\u0939\\u092e\\u094d\\u200c\\u0965\\n\\n\\u092a\\u0930\\u093f\\u0924\\u094d\\u0930\\u093e\\u0923\\u093e\\u092f \\u0938\\u093e\\u0927\\u0942\\u0928\\u093e\\u0902 \\u0935\\u093f\\u0928\\u093e\\u0936\\u093e\\u092f \\u091a \\u0926\\u0941\\u0937\\u094d\\u2026 https://t.co/kcD2eNFUlS',b'1232033818724331520',b'Atul Anand\\U0001f1ee\\U0001f1f3',b'ImAtul_26',"b'Bihar, India'","b""|| '\\u090f\\u0915 \\u092d\\u093e\\u0930\\u0924 \\u0936\\u094d\\u0930\\u0947\\u0937\\u094d\\u0920 \\u092d\\u093e\\u0930\\u0924' || \\n#JaiHind\\U0001f1ee\\U0001f1f3\\U0001f64f""",b'21',b'654',b'0',b'232',b'5109',b'False',b'False',b'True',b'False',b'2016-09-02 03:33:32'
"b'Police brutality in the city where  @realDonaldTrump is  visiting, shame! @nytimes should have an article . Minorit\\u2026 https://t.co/qmhkM8GBX9'",b'1232033788336754690',b'Human rights',b'Stockoption_Edu',b'',b'',b'139',b'103',b'2',b'1870',b'1971',b'False',b'False',b'True',b'False',b'2018-01-14 17:52:46'
"b'@Mdzeeshanayyub Haan bhai, Zinda air sensible toh ek aap ho aur @ReallySwara , @anuragkashyap72 @kunalkamra88\\u2026 https://t.co/HFPGUURYTy'",b'1232033620220473344',b'Sydney Wala Bihari',b'shraman25',"b'Sydney, New South Wales'","b'A social media activist is never off duty. Watch our channel, Bihari No.1'",b'178',b'160',b'2',b'1571',b'342',b'False',b'False',b'False',b'False',b'2009-07-18 07:03:47'
"b""\\u0928\\u0947\\u0924\\u093e\\u0913\\u0902 \\u0915\\u0947 \\u092c\\u0939\\u0915\\u093e\\u0935\\u0947 \\u092e\\u0947\\u0902 \\u0924\\u0941\\u092e \\u0909\\u092a\\u0926\\u094d\\u0930\\u0935 \\u092e\\u091a\\u093e\\u0913\\u0917\\u0947, \\u0935\\u094b \\u0905\\u092a\\u0928\\u0947 \\u0918\\u0930 \\u092e\\u0947 \\u0939\\u094b\\u0902\\u0917\\u0947, \\u0909\\u0928\\u0915\\u0947 \\u092c\\u091a\\u094d\\u091a\\u0947 \\u092c\\u0921\\u093c\\u0947-\\u092c\\u0921\\u093c\\u0947 \\u0936\\u093f\\u0915\\u094d\\u0937\\u0923 \\u0938\\u0902\\u0938\\u094d\\u0925\\u093e\\u0928 \\u092e\\u0947\\u0902 \\u0914\\u0930 \\u0906\\u092a \\u091c\\u0947'\\u0932 \\u092e\\u0947\\u0902\\u2026 https://t.co/GDrlHNeke7""",b'1232033416872439811',b'Khalid Salmani\\U0001f6e1\\ufe0f',b'khalidsalmani1',"b'\\u092d\\u0942\\u0916,\\u0917\\u0930\\u0940\\u092c\\u0940,\\u092c\\u0947\\u0930\\u094b\\u091c\\u0917\\u093e\\u0930\\u0940,\\u0905\\u0936\\u093f\\u0915\\u094d\\u0937\\u093e...'","b'\\u092e\\u0940\\u0921\\u093f\\u092f\\u093e \\u0915\\u0940 \\u0916\\u092c\\u0930\\u094b\\u0902 \\u092a\\u0930 \\u091c\\u0932\\u094d\\u0926 \\u0935\\u093f\\u0936\\u094d\\u0935\\u093e\\u0938 \\u0928 \\u0915\\u0930\\u0947, \\u0915\\u0908 \\u0916\\u092c\\u0930\\u0947 \\u0938\\u093f\\u0930\\u094d\\u092b TRP \\u092c\\u0922\\u093c\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u091a\\u0932\\u093e\\u092f\\u0940 \\u091c\\u093e\\u0924\\u0940 \\u0939\\u0948, \\u0914\\u0930 \\u0915\\u0908 \\u0916\\u092c\\u0930 \\u0930\\u093e\\u091c\\u0928\\u093f\\u0924\\u093f\\u0915 \\u0926\\u0935\\u093e\\u092c \\u092e\\u0947\\u0902 \\u091b\\u0941\\u092a\\u093e\\u0908 \\u091c\\u093e\\u0924\\u0940 \\u0939\\u0948\\u0964'",b'29841',b'3775',b'48',b'78646',b'45655',b'False',b'False',b'True',b'False',b'2011-12-26 08:35:45'
b'\\u0907\\u0938 \\u092e\\u0939\\u093f\\u0932\\u093e \\u0915\\u093e \\u0928\\u093e\\u092e \\u0938\\u0941\\u0928\\u0940\\u0924\\u093e \\u0939\\u0948\\u0964 \\u0907\\u0928\\u0915\\u093e \\u092c\\u0947\\u091f\\u093e \\u0909\\u092a\\u0926\\u094d\\u0930\\u0935\\u093f\\u092f\\u094b\\u0902 \\u0915\\u0947 \\u0938\\u093e\\u0925 \\u092e\\u093f\\u0932\\u0915\\u0930 \\u092a\\u0924\\u094d\\u0925\\u0930\\u092c\\u093e\\u091c\\u0940 \\u0915\\u0930 \\u0930\\u0939\\u093e \\u0930\\u0939\\u093e \\u0925\\u093e\\u0964 \\u091c\\u093f\\u0938 \\u0938\\u092e\\u093e\\u091c \\u0915\\u0947 \\u0932\\u094b\\u0917\\u094b\\u0902 \\u092a\\u0930 \\u092f\\u0939 \\u092a\\u0924\\u094d\\u0925\\u0930\\u2026 https://t.co/B4qfmJ7kPc',b'1232033288409276417',b'Khalid Salmani\\U0001f6e1\\ufe0f',b'khalidsalmani1',"b'\\u092d\\u0942\\u0916,\\u0917\\u0930\\u0940\\u092c\\u0940,\\u092c\\u0947\\u0930\\u094b\\u091c\\u0917\\u093e\\u0930\\u0940,\\u0905\\u0936\\u093f\\u0915\\u094d\\u0937\\u093e...'","b'\\u092e\\u0940\\u0921\\u093f\\u092f\\u093e \\u0915\\u0940 \\u0916\\u092c\\u0930\\u094b\\u0902 \\u092a\\u0930 \\u091c\\u0932\\u094d\\u0926 \\u0935\\u093f\\u0936\\u094d\\u0935\\u093e\\u0938 \\u0928 \\u0915\\u0930\\u0947, \\u0915\\u0908 \\u0916\\u092c\\u0930\\u0947 \\u0938\\u093f\\u0930\\u094d\\u092b TRP \\u092c\\u0922\\u093c\\u093e\\u0928\\u0947 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u091a\\u0932\\u093e\\u092f\\u0940 \\u091c\\u093e\\u0924\\u0940 \\u0939\\u0948, \\u0914\\u0930 \\u0915\\u0908 \\u0916\\u092c\\u0930 \\u0930\\u093e\\u091c\\u0928\\u093f\\u0924\\u093f\\u0915 \\u0926\\u0935\\u093e\\u092c \\u092e\\u0947\\u0902 \\u091b\\u0941\\u092a\\u093e\\u0908 \\u091c\\u093e\\u0924\\u0940 \\u0939\\u0948\\u0964'",b'29841',b'3775',b'48',b'78646',b'45655',b'False',b'False',b'True',b'False',b'2011-12-26 08:35:45'
b'@SanjayAzadSln Saale tum log bc desh ko Pakistani ke haato bech do....wo log yhi chahte the ki Trump ke aane waale\\u2026 https://t.co/EwI4V68L45',b'1232033195387809792',b'Aman Kumar (Aamo)',b'kallisaman',b'katihar',b'ex student of sainik school nagrota.can die for social cause.Ready take on all notorious force   fed up with this rotten system of India  Desh jarur badelega.',b'366',b'731',b'19',b'66620',b'18526',b'False',b'False',b'False',b'False',b'2011-05-10 15:19:09'
b'#\\u092e\\u094b\\u0926\\u0940 #\\u0905\\u092e\\u093f\\u0924\\u0936\\u093e\\u0939\\n@narendramodi @KapilMishra_IND\\n#ShaheenBaghProtest #Shaheenabagh #ShaheenBagh #Jafrabad\\u2026 https://t.co/fn7pGHGrSK',b'1232033131495968768',b'Kalpesh Patel',b'plkalpesh',b'Raigarh & Raipur',"b'Social Media Activist , Free lancer Journlist ,bjp member,Deals in Property and Lubricants,Tyres,Parts,'",b'1683',b'1070',b'17',b'56650',b'3209',b'False',b'False',b'False',b'False',b'2010-01-04 16:55:27'
"b""They don't care about any law in the country, they don't care about CAA. They are a bunch of illiterate goons who a\\u2026 https://t.co/TxDAXb7Ip1""",b'1232033110558199810',b'Almas Fatima',b'Almas74768851',"b'\\u0928\\u0908 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940, \\u092d\\u093e\\u0930\\u0924'",b'Lawyer in making\\nJamia Millia Islamia',b'52',b'100',b'0',b'55',b'311',b'False',b'False',b'True',b'False',b'2019-12-18 18:03:49'
"b'BUT THE DEHLI POLICE IS NOT HANDLING THE SITUATION,\\nHMM, why was selected #Ahmadabad\\n#MoteraStadium #CAAProtest\\u2026 https://t.co/1FLNKKj8mI'",b'1232033018069561355',b'Rizwansaib',b'Rizwansaib2',b'punjab',"b'I Love Pakistan\\U0001f1f5\\U0001f1f0, interesting World \\nA Politician &\\nsocial,cultural,public activists\\nanalyst\\nanti-racism, Women & children harassment.\\U0001f54a SEE My PIN TWEET\\U0001f914'",b'1741',b'1706',b'0',b'12318',b'23375',b'False',b'False',b'False',b'False',b'2018-06-21 19:19:08'
b'#DelhiViolence #DelhiBurning #CAAProtest #CAA_NRC_Protests \\nJihadi reality of anti-CAA protests. https://t.co/tfrwY6AI4b',b'1232032810291974145',b'Prashant Supports CAA & NRC',b'VAJR',b'India',b'Hindu. Right-wing. TV Writer/Director. Friend of Israel.',b'5279',b'838',b'92',b'30334',b'828',b'False',b'False',b'False',b'False',b'2010-07-03 08:29:29'
b'Every fuckin pro- CAA supporter is probable Bhagwa terror!st who has deep hatred for Muslims and he has nothing to\\u2026 https://t.co/IgN1MijbJh',b'1232032645426470912',b'\\u0442\\u043d\\u0454_\\u03c1\\u0454\\u0454\\u03b9\\u0438g\\u043d\\u03c5\\u043c\\u03b1\\u0438\\xae\\u26a1\\ufe0f',b'SonicSamir',b'\\u0438\\u03c3\\u03c9\\u043d\\u0454\\u044f\\u0454 / \\u0454\\u03bd\\u0454\\u044f\\u0443\\u03c9\\u043d\\u0454\\u044f\\u0454',b'E\\u03bd\\u0454\\u0438 *\\u03b9\\u043c\\u03c1\\u03c3\\u0455\\u0455\\u03b9\\u0432\\u2113\\u0454* \\u0455\\u03b1\\u0443\\u0455 I \\u03b1\\u043c \\u03c1\\u03c3\\u0455\\u0455\\u03b9\\u0432\\u2113\\u0454 |P\\u044f\\u03c3\\xa2\\u03c5\\u044f\\u0454\\u043c\\u0454\\u0438\\u0442 P\\u044f\\u03c3f\\u0454\\u0455\\u0455\\u03b9\\u03c3\\u0438\\u03b1\\u2113 |P\\u044f\\u03c3\\u029d\\u0454\\xa2\\u0442\\u0455|A\\u2113\\u2113 \\u044f\\u0454\\u0442\\u03c9\\u0454\\u0454\\u0442\\u0455 \\u044f \\u0438\\u03c3\\u0442 \\u0454\\u0438\\u2202\\u03c3\\u044f\\u0455\\u0454\\u043c\\u0454\\u0438\\u0442\\u0455. #\\u043c\\u03c3\\u2202\\u03b9\\u03b1_\\u0432\\u03c5\\u0455\\u0442\\u0454\\u044f \\U0001f32c & \\u03b1 \\u03c1\\u044f\\u03b1\\xa2\\u0442\\u03b9\\xa2\\u03b9\\u0438g \\u03b1\\u0442\\u043d\\u0454\\u03b9\\u0455\\u0442 ..\\u0455\\u03b1\\u043c\\u03b9\\u044f \\uff5e(^\\u0437^)',b'874',b'343',b'1',b'45501',b'69603',b'False',b'False',b'True',b'False',b'2016-05-21 07:08:48'
"b'\\u091c\\u093e\\u092b\\u0930\\u093e\\u092c\\u093e\\u0926, \\u092d\\u091c\\u0928\\u092a\\u0941\\u0930\\u093e \\u0915\\u0947 \\u0907\\u0932\\u093e\\u0915\\u0947 \\u092e\\u0947\\u0902 \\n\\u091c\\u093f\\u0938 \\u0924\\u0948\\u092f\\u093e\\u0930\\u0940 \\u0938\\u0947 #\\u091f\\u094d\\u0930\\u0902\\u092a\\u092d\\u093e\\u0930\\u0924 \\u0926\\u094c\\u0930\\u0947 \\u0915\\u0940 \\u0938\\u0915\\u093e\\u0930\\u093e\\u0924\\u094d\\u092e\\u0915 \\u090a\\u0930\\u094d\\u091c\\u093e \\u0915\\u094b \\u0927\\u0942\\u092e\\u093f\\u0932 \\u0915\\u0930\\u0928\\u0947 \\u0915\\u093e \\u0937\\u0921\\u094d\\u092f\\u0902\\u0924\\u094d\\u0930 \\u091a\\u0932 \\u0930\\u0939\\u093e\\u2026 https://t.co/zmHk6wpFNt'",b'1232032149601181697',b'Monty Rana',b'montyyrana',b'',b'A true Nationalist and Supporter of BJP..NaMO PMO',b'816',b'2089',b'0',b'18012',b'14626',b'False',b'False',b'True',b'False',b'2010-10-22 04:35:29'
b'@realDonaldTrump #CAAProtest https://t.co/FkOpvQmdlb',b'1232031945292382209',b'FAKIR',b'JosepEgypt',b'',"b""555: five Master's degrees from five universities in five countries (France, UK, Italy & Sweden)... full time studies!!!!!""",b'553',b'1570',b'26',b'115864',b'3785',b'False',b'False',b'False',b'False',b'2010-10-09 11:32:36'
b'@realDonaldTrump #CAAProtest https://t.co/8BKKWGakTb',b'1232031334870274049',b'FAKIR',b'JosepEgypt',b'',"b""555: five Master's degrees from five universities in five countries (France, UK, Italy & Sweden)... full time studies!!!!!""",b'553',b'1570',b'26',b'115864',b'3785',b'False',b'False',b'False',b'False',b'2010-10-09 11:32:36'
"b'AN OLD SAYING\\nPRACTICE WHAT YOU PREACH\\n\\U0001f5e3 ""UNITY IN DIVERSITY""\\nwhere are the human beings in India? Are all us India\\u2026 https://t.co/Hkpj5wioZp'",b'1232030648367374336',b'Sanjay Maken',b'sanjaymaken',b'',"b'Indian and practising Chartered Accountant, ex Director at Indian Bank. From a family of Freedom Fighters. 4th Generation Congressman.'",b'560',b'458',b'2',b'4913',b'5235',b'False',b'False',b'True',b'False',b'2012-07-06 15:48:01'
b'#CAAProtest #ShaheenBaghProtest #ShahMustResign #bijapur https://t.co/bnpp7B2bv4',b'1232030575298396160',b'Md Tousif',b'MdTousi32698219',b'',b'',b'1',b'57',b'0',b'6',b'47',b'False',b'True',b'True',b'False',b'2020-01-26 12:17:16'
"b""Look at her. She's literally threatening the people of Delhi. If you don't vote for them they will incite violence.\\u2026 https://t.co/lJJisTxRMq""",b'1232030508722225152',"b""K! Asim & Rashami's Fanboy! \\U0001f441\\u200d\\U0001f5e8\\U0001f929""",b'AwaaraMajnu',b'World :)',b'Fanboy ! Love Bigg Boss. Love myself :)\\n\\n*Retweets are not necessarily endorsements *\\n\\nThis is a \\u2022FAN ACCOUNT\\u2022',b'258',b'694',b'1',b'19210',b'38189',b'False',b'False',b'True',b'False',b'2014-05-28 22:11:06'
b'@realDonaldTrump #CAAProtest https://t.co/DRMHzWA2CT',b'1232030421703122945',b'FAKIR',b'JosepEgypt',b'',"b""555: five Master's degrees from five universities in five countries (France, UK, Italy & Sweden)... full time studies!!!!!""",b'553',b'1570',b'26',b'115864',b'3785',b'False',b'False',b'False',b'False',b'2010-10-09 11:32:36'
"b'PLZ EVERYONE #RETWEET THIS\\U0001f447\\U0001f3ff\\n\\nEVERYONE #INDIAN SEE THIS #VIDEO KITNA ""DARA"" HUA HAI ""HINDUSTAN""  KA\\u2026 https://t.co/iBGERmRyTc'",b'1232030351805046784',b'S\\u029c\\u1d07\\u1d0b\\u029c\\u1d00\\u0280 C\\u029c\\u1d00\\u029c\\u1d00\\u029f (B\\u029c\\u1d00\\u1d0b\\u1d1b) \\u2122',b'Shekhar_Chahal_',b'Hindustan ',b'\\u092d\\u093e\\u0930\\u0924 \\u0915\\u093e \\u0905\\u092d\\u093f\\u092e\\u093e\\u0928 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u092e\\u093e\\u0924\\u0943\\u092d\\u0942\\u092e\\u093f \\u0915\\u0940 \\u0936\\u093e\\u0928 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942\\U0001f6a9\\n ||Nationalist ||  || Social Worker || \\n\\n||Proud Indian|| #Modi_Bhakt \\U0001f6a9',b'26271',b'13080',b'5',b'2904',b'125611',b'False',b'False',b'True',b'False',b'2017-06-10 06:25:39'
b'@Mohammed_md1 @taslimanasreen So Dara hua community with the preaching of religion of peace trying to beat a woman\\u2026 https://t.co/VnKvZ0rMXe',b'1232030102411567104',b'Aman Kumar (Aamo)',b'kallisaman',b'katihar',b'ex student of sainik school nagrota.can die for social cause.Ready take on all notorious force   fed up with this rotten system of India  Desh jarur badelega.',b'366',b'731',b'19',b'66620',b'18526',b'False',b'False',b'False',b'False',b'2011-05-10 15:19:09'
"b'If you are asking @AmitShah to resign, you are anti-national \\u2018Mitron\\u2019! #AmitShahResign #GodiMedia #CAAProtest #CAA #BJP'",b'1232029618703499264',b'SANKALP GARG',b'sankalp_30',"b'New Delhi, India'",b'Petroleum Engineer Graduate',b'16',b'357',b'0',b'75',b'88',b'False',b'False',b'True',b'False',b'2009-10-11 06:41:42'
b'Remember this is the price our defense forces (including police force) pays everyday for OUR freedom.\\n\\nWe lost a br\\u2026 https://t.co/dqUfsETl8K',b'1232029559123517443',b'Dr.Neha Singh',b'Dr_NehaKumari76',"b'New Delhi, India'","b'Doctoral Research Fellow in Organizational Behaviour. Primary Research Areas - Social Psychology, Organizational Behaviour and Organization Theory....'",b'4556',b'4984',b'1',b'27271',b'13565',b'False',b'False',b'True',b'False',b'2019-03-18 00:36:17'
b'immediately arrest this #KapilMishra terrorist.he is the mastermind of violence in delhi.police helpRSS\\u2026 https://t.co/k302GI2VNA',b'1232029472452304897',b'Tyson Rocky',b'TysonRocky98',b'',b'',b'1',b'0',b'0',b'242',b'0',b'False',b'True',b'True',b'False',b'2019-10-31 18:44:57'
b'#ArvindKejriwal &amp; PK clients prove to be Shikhandis for Godse bhakts in murderous attack on secularism\\n#DelhiPolice\\u2026 https://t.co/fUtt5YQoKb',b'1232029455893352448',b'\\u092e\\u093f\\u0936\\u094d\\u0930\\u0906\\u0936\\u0941\\u0924\\u094b\\u0937',b'misrashutosh',b'',"b'Communication cognoscente. Mentor of start-ups, news apps & digital ventures. Political\\n commentator. \\u0928\\u093e Congress \\u0938\\u0947 \\u0926\\u094b\\u0938\\u094d\\u200d\\u0924\\u0940, \\u0928 RSS-BJP \\u0938\\u0947 \\u092c\\u0948\\u0930! \\u092e\\u093e\\u0902\\u0917\\u0947 \\u0938\\u092c\\u0915\\u0940 \\u0916\\u0948\\u0930!'",b'486',b'1',b'11',b'3535',b'11',b'False',b'False',b'False',b'False',b'2013-06-10 05:42:51'
b'#CAAProtest #vijayapur #yasvantsinha #bijapur https://t.co/C0YpC2UYSF',b'1232029424993759232',b'Md Tousif',b'MdTousi32698219',b'',b'',b'1',b'57',b'0',b'6',b'47',b'False',b'True',b'True',b'False',b'2020-01-26 12:17:16'
b'We are burning in the fire of religious terrorism and the authority has become a selfish vendor of hate. No steps t\\u2026 https://t.co/oACLdHeUqA',b'1232029417460813825',b'Nishant Kumar',b'Nishant18024',"b'Pratap Vihar, Ghaziabad'","b'I\\u2019m just a boy \\U0001f9d4\\U0001f3fb, standing in front of the world \\U0001f30e , asking you to join the hand \\U0001f44b\\U0001f44b'",b'2',b'30',b'0',b'5',b'39',b'False',b'False',b'True',b'False',b'2016-05-02 17:41:06'
b'\\u0935\\u093e\\u0939 \\u0930\\u0947 \\u092e\\u0947\\u0930\\u0947 \\u0932\\u094b\\u0915\\u0924\\u0902\\u0924\\u094d\\u0930 \\u0907\\u0924\\u0928\\u0940 \\u0906\\u091c\\u093c\\u093e\\u0926\\u0940 \\U0001f622\\n\\u091c\\u0932\\u0924\\u0940 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940\\U0001f525\\U0001f525\\n#Maujpur_Riots \\n#JafrabadViolence \\n#Bhajanpura \\n#AntiCAA\\n#RatanLal\\u2026 https://t.co/oHfJaK6ykK',b'1232029262246531072',b'Tejendra Lodhi',b'tejendralodhi',"b'kasganj, Agra, (U.P.)  India'",b'https://t.co/j7ALrj6asf',b'2085',b'3484',b'0',b'2947',b'3899',b'False',b'False',b'True',b'False',b'2019-10-03 09:05:59'
b'Delhi Police Head Constable Ratan Lal dies due to critical head injuries after stone pelting. Anti-CAA protesters t\\u2026 https://t.co/bD5O41Cs3q',b'1232029172748320768',b'Amaze Tips',b'AmazeTips',"b'New Delhi, India'",b'Welcome to Amaze Tips official Twitter profile.',b'3',b'65',b'0',b'22',b'26',b'False',b'False',b'True',b'False',b'2019-10-15 18:18:11'
